class	cap-shape	cap-color	bruises	gill-attachment	gill-color	stalk-shape	stalk-surface-above-ring	stalk-surface-below-ring	stalk-color-above-ring	veil-type	veil-color	ring-number	population
p	k	e	f	f	b	t	s	k	p	p	w	o	v
p	f	e	f	f	b	t	k	k	w	p	w	o	v
p	f	n	f	f	b	t	k	s	p	p	w	o	v
p	f	e	f	f	b	t	k	k	w	p	w	o	v
e	k	g	f	f	w	e	s	k	w	p	w	t	s
p	k	n	f	f	b	t	s	s	w	p	w	o	v
p	k	e	f	f	b	t	k	s	p	p	w	o	v
p	f	e	f	f	b	t	k	s	w	p	w	o	v
e	b	g	f	f	p	e	k	k	w	p	w	t	n
p	f	n	f	f	b	t	k	k	w	p	w	o	v
p	f	n	f	f	b	t	s	s	w	p	w	o	v
e	f	n	f	a	o	e	s	s	o	p	n	o	c
e	x	p	t	f	w	e	s	s	w	p	w	t	y
p	f	n	f	f	b	t	k	k	w	p	w	o	v
p	k	e	f	f	b	t	k	k	w	p	w	o	v
p	f	n	f	f	b	t	s	s	w	p	w	o	v
e	b	w	f	f	w	e	s	k	w	p	w	t	n
p	x	e	f	f	b	t	k	k	p	p	w	o	v
p	f	e	f	f	b	t	k	s	p	p	w	o	v
p	f	e	f	f	b	t	k	s	w	p	w	o	v
p	k	n	f	f	b	t	s	s	p	p	w	o	v
e	x	w	f	f	p	e	s	s	w	p	w	t	s
e	b	w	f	f	p	e	s	s	w	p	w	t	n
p	k	e	f	f	b	t	k	k	w	p	w	o	v
p	f	n	f	f	b	t	s	k	w	p	w	o	v
e	f	n	t	f	w	e	s	s	w	p	w	t	v
p	k	n	f	f	b	t	s	s	p	p	w	o	v
p	k	n	f	f	b	t	s	k	w	p	w	o	v
p	f	n	f	f	b	t	s	k	w	p	w	o	v
p	f	e	f	a	w	e	k	y	c	p	w	n	c
p	x	e	f	f	b	t	s	k	w	p	w	o	v
p	k	e	f	f	b	t	s	s	p	p	w	o	v
p	x	n	f	f	b	t	s	k	p	p	w	o	v
p	k	e	f	f	b	t	k	k	w	p	w	o	v
p	k	n	f	f	b	t	s	k	w	p	w	o	v
p	f	e	f	f	b	t	s	s	w	p	w	o	v
e	x	w	f	f	w	e	s	s	w	p	w	t	s
p	k	n	f	f	b	t	k	s	w	p	w	o	v
p	f	n	f	f	b	t	s	k	p	p	w	o	v
p	k	e	f	f	b	t	s	k	p	p	w	o	v
p	k	e	f	f	b	t	k	k	w	p	w	o	v
p	k	n	f	f	b	t	s	s	p	p	w	o	v
e	k	w	f	f	g	e	s	s	w	p	w	t	s
p	k	n	f	f	b	t	s	s	p	p	w	o	v
p	k	n	f	f	b	t	k	s	p	p	w	o	v
p	k	n	f	f	b	t	k	k	w	p	w	o	v
p	k	e	f	f	b	t	s	s	w	p	w	o	v
p	x	n	f	f	b	t	k	k	w	p	w	o	v
p	x	e	f	f	b	t	s	s	p	p	w	o	v
p	f	e	f	f	b	t	k	k	p	p	w	o	v
p	k	n	f	f	b	t	s	s	p	p	w	o	v
e	b	n	f	f	w	e	y	y	n	p	w	t	y
p	f	n	f	f	b	t	s	s	p	p	w	o	v
p	k	e	f	f	b	t	k	k	p	p	w	o	v
e	x	n	f	f	w	e	y	y	n	p	w	t	y
p	f	n	f	f	b	t	k	k	w	p	w	o	v
p	k	n	f	f	b	t	s	s	w	p	w	o	v
p	f	n	f	f	b	t	k	k	w	p	w	o	v
p	x	n	f	f	b	t	s	s	p	p	w	o	v
e	k	w	f	f	w	e	s	s	w	p	w	t	s
p	f	e	f	f	b	t	k	k	w	p	w	o	v
p	x	e	f	f	b	t	s	k	p	p	w	o	v
p	x	n	f	f	b	t	k	s	w	p	w	o	v
p	f	n	f	f	b	t	k	s	w	p	w	o	v
p	k	n	f	f	b	t	k	k	w	p	w	o	v
p	k	e	f	f	b	t	k	s	w	p	w	o	v
p	k	e	f	f	b	t	k	s	p	p	w	o	v
p	x	e	f	f	b	t	k	k	w	p	w	o	v
e	b	n	f	f	w	e	y	y	n	p	w	t	y
p	k	e	f	f	b	t	k	s	p	p	w	o	v
p	x	n	f	f	b	t	s	s	w	p	w	o	v
p	x	e	f	f	b	t	k	k	w	p	w	o	v
p	f	e	f	f	b	t	s	s	p	p	w	o	v
e	b	n	f	a	n	e	s	s	o	p	n	o	c
e	k	g	f	f	p	e	k	k	w	p	w	t	n
p	k	e	f	f	y	e	k	y	c	p	w	n	c
p	k	e	f	f	b	t	k	s	w	p	w	o	v
p	f	e	f	f	b	t	k	k	p	p	w	o	v
e	k	n	f	a	y	e	s	s	o	p	o	o	c
p	f	e	f	f	b	t	k	s	p	p	w	o	v
p	k	e	f	f	b	t	s	k	w	p	w	o	v
e	k	w	f	f	p	e	k	s	w	p	w	t	s
e	x	g	f	f	w	e	s	k	w	p	w	t	s
e	k	n	f	a	y	e	s	s	o	p	o	o	v
p	k	e	f	f	b	t	s	s	w	p	w	o	v
p	k	n	f	f	b	t	k	s	w	p	w	o	v
p	k	e	f	f	b	t	k	s	w	p	w	o	v
e	x	w	f	f	w	e	k	k	w	p	w	t	s
e	k	w	f	f	g	e	k	k	w	p	w	t	n
e	k	w	f	f	p	e	k	s	w	p	w	t	s
p	k	e	f	f	b	t	k	s	p	p	w	o	v
p	x	e	f	f	b	t	s	s	p	p	w	o	v
e	k	g	f	f	w	e	s	k	w	p	w	t	s
e	x	w	f	f	g	e	s	k	w	p	w	t	s
p	k	e	f	f	b	t	s	k	w	p	w	o	v
e	b	w	f	f	g	e	s	s	w	p	w	t	s
p	k	e	f	f	b	t	s	s	w	p	w	o	v
p	f	n	f	f	b	t	s	k	w	p	w	o	v
p	f	n	f	f	b	t	s	k	p	p	w	o	v
e	k	g	f	f	p	e	s	k	w	p	w	t	s
e	x	w	f	f	w	e	s	s	w	p	w	t	n
p	f	e	f	f	b	t	s	s	w	p	w	o	v
p	x	e	f	f	b	t	s	s	w	p	w	o	v
e	x	w	f	f	g	e	k	k	w	p	w	t	s
e	k	w	f	f	g	e	k	k	w	p	w	t	n
p	f	e	f	f	b	t	k	k	p	p	w	o	v
e	f	g	t	f	w	e	s	s	w	p	w	t	v
p	k	e	f	f	b	t	k	s	w	p	w	o	v
p	x	n	f	f	b	t	s	k	w	p	w	o	v
e	k	n	f	a	y	e	s	s	o	p	n	o	c
e	x	n	f	a	n	e	s	s	o	p	o	o	c
p	k	e	f	f	b	t	k	s	w	p	w	o	v
p	x	e	f	f	b	t	k	s	p	p	w	o	v
p	x	n	f	f	b	t	k	s	w	p	w	o	v
p	k	e	f	f	b	t	k	k	w	p	w	o	v
p	x	n	f	f	b	t	s	k	w	p	w	o	v
e	k	w	f	f	g	e	k	s	w	p	w	t	n
e	k	n	f	a	o	e	s	s	o	p	n	o	c
p	k	c	f	f	w	e	k	y	c	p	w	n	c
e	x	g	f	f	g	e	s	s	w	p	w	t	s
e	x	n	f	a	n	e	s	s	o	p	o	o	v
e	x	n	f	a	y	e	s	s	o	p	o	o	v
p	k	e	f	f	b	t	k	s	w	p	w	o	v
e	k	w	f	f	p	e	s	s	w	p	w	t	n
e	x	g	f	f	g	e	k	s	w	p	w	t	s
e	f	n	f	a	o	e	s	s	o	p	o	o	v
p	k	n	f	f	b	t	k	k	w	p	w	o	v
p	k	n	f	f	b	t	k	s	p	p	w	o	v
p	f	n	f	f	b	t	k	s	w	p	w	o	v
p	f	e	f	f	b	t	k	s	w	p	w	o	v
e	k	g	f	f	p	e	s	k	w	p	w	t	n
p	f	e	f	f	b	t	k	k	w	p	w	o	v
p	f	n	f	f	b	t	k	s	w	p	w	o	v
p	k	e	f	f	b	t	k	s	p	p	w	o	v
e	k	g	f	f	w	e	k	k	w	p	w	t	s
e	b	n	f	a	y	e	s	s	o	p	n	o	c
p	k	n	f	f	b	t	k	k	w	p	w	o	v
p	x	n	f	f	b	t	k	s	p	p	w	o	v
e	b	n	f	a	o	e	s	s	o	p	n	o	v
p	k	n	f	f	b	t	k	s	w	p	w	o	v
p	k	n	f	f	b	t	k	k	p	p	w	o	v
p	k	e	f	f	b	t	s	k	w	p	w	o	v
p	f	e	f	f	b	t	s	s	w	p	w	o	v
p	x	e	f	f	b	t	s	s	p	p	w	o	v
p	x	e	f	f	b	t	s	s	w	p	w	o	v
p	x	n	f	f	b	t	s	s	p	p	w	o	v
p	k	n	f	f	b	t	s	k	w	p	w	o	v
e	x	p	t	f	w	e	s	s	w	p	w	t	y
p	f	e	f	f	b	t	s	k	w	p	w	o	v
p	x	n	f	a	w	e	k	y	c	p	w	n	c
p	k	n	f	f	b	t	s	s	w	p	w	o	v
e	k	g	f	f	g	e	k	k	w	p	w	t	s
p	k	n	f	f	b	t	k	s	p	p	w	o	v
p	f	n	f	f	b	t	k	k	p	p	w	o	v
p	k	n	f	f	b	t	s	k	p	p	w	o	v
p	k	e	f	f	b	t	s	k	p	p	w	o	v
p	f	e	f	f	b	t	k	s	p	p	w	o	v
e	f	c	t	f	w	e	s	s	w	p	w	t	y
p	f	n	f	f	b	t	s	k	p	p	w	o	v
p	k	e	f	f	b	t	s	k	w	p	w	o	v
p	x	e	f	f	b	t	k	s	p	p	w	o	v
p	f	e	f	f	b	t	k	k	p	p	w	o	v
p	x	n	f	f	b	t	s	s	p	p	w	o	v
e	f	n	f	a	y	e	s	s	o	p	n	o	c
p	f	e	f	f	b	t	s	k	p	p	w	o	v
p	x	e	f	f	b	t	s	k	p	p	w	o	v
p	x	e	f	f	b	t	s	k	w	p	w	o	v
p	x	e	f	f	b	t	k	k	p	p	w	o	v
p	k	e	f	f	b	t	k	k	p	p	w	o	v
p	x	e	f	f	b	t	s	s	w	p	w	o	v
e	b	g	f	f	w	e	k	s	w	p	w	t	s
p	k	e	f	f	b	t	k	s	p	p	w	o	v
p	k	e	f	f	b	t	s	k	p	p	w	o	v
e	k	g	f	f	g	e	s	s	w	p	w	t	n
e	f	n	f	a	n	e	s	s	o	p	n	o	v
p	f	n	f	f	w	e	k	y	c	p	w	n	c
p	k	e	f	f	b	t	s	k	w	p	w	o	v
p	f	n	f	f	b	t	k	k	w	p	w	o	v
p	k	n	f	f	b	t	k	k	w	p	w	o	v
p	k	e	f	f	b	t	s	s	w	p	w	o	v
p	k	n	f	f	b	t	s	s	w	p	w	o	v
p	k	n	f	f	b	t	s	k	w	p	w	o	v
e	x	g	f	f	g	e	k	k	w	p	w	t	n
p	k	e	f	f	b	t	k	k	w	p	w	o	v
p	x	c	f	a	y	e	k	y	c	p	w	n	c
p	k	e	f	f	b	t	k	k	w	p	w	o	v
p	k	e	f	f	b	t	k	k	p	p	w	o	v
e	b	w	f	f	p	e	s	k	w	p	w	t	s
p	k	n	f	f	b	t	k	k	p	p	w	o	v
p	x	e	f	f	b	t	s	k	p	p	w	o	v
p	f	n	f	f	b	t	k	s	p	p	w	o	v
p	f	e	f	f	b	t	k	k	p	p	w	o	v
p	k	e	f	f	b	t	s	k	p	p	w	o	v
p	k	e	f	f	b	t	k	s	w	p	w	o	v
e	b	w	f	f	w	e	s	s	w	p	w	t	n
p	k	n	f	a	w	e	k	y	c	p	w	n	c
p	f	e	f	f	b	t	k	s	p	p	w	o	v
p	k	n	f	f	b	t	s	k	w	p	w	o	v
p	k	n	f	f	b	t	k	s	w	p	w	o	v
p	x	e	f	f	b	t	k	k	w	p	w	o	v
e	x	g	t	f	w	e	s	s	w	p	w	t	v
p	f	n	f	f	b	t	k	s	p	p	w	o	v
p	k	e	f	f	b	t	k	s	w	p	w	o	v
e	k	w	f	f	w	e	k	k	w	p	w	t	n
p	x	n	f	f	b	t	k	s	p	p	w	o	v
p	k	n	f	f	b	t	s	s	p	p	w	o	v
p	x	e	f	f	b	t	s	s	p	p	w	o	v
e	k	w	f	f	w	e	s	k	w	p	w	t	n
p	f	n	f	f	b	t	s	s	w	p	w	o	v
p	k	e	f	f	b	t	k	k	w	p	w	o	v
p	k	e	f	f	b	t	k	k	w	p	w	o	v
p	f	e	f	f	b	t	s	k	p	p	w	o	v
e	f	n	f	a	n	e	s	s	o	p	n	o	v
p	f	n	f	f	b	t	k	k	p	p	w	o	v
p	k	e	f	f	b	t	s	s	p	p	w	o	v
p	k	e	f	f	b	t	s	k	w	p	w	o	v
p	k	e	f	f	b	t	s	k	p	p	w	o	v
e	b	n	f	a	o	e	s	s	o	p	o	o	v
e	k	g	f	f	p	e	k	k	w	p	w	t	s
e	x	n	f	a	n	e	s	s	o	p	o	o	v
e	x	g	f	f	p	e	k	k	w	p	w	t	n
p	k	e	f	f	b	t	s	s	w	p	w	o	v
p	f	e	f	f	b	t	s	k	w	p	w	o	v
p	k	n	f	f	b	t	k	k	p	p	w	o	v
p	k	n	f	f	b	t	k	s	p	p	w	o	v
e	b	w	f	f	p	e	k	s	w	p	w	t	n
p	f	n	f	f	b	t	s	s	p	p	w	o	v
e	b	g	f	f	p	e	s	k	w	p	w	t	n
p	x	n	f	f	b	t	k	s	w	p	w	o	v
p	x	e	f	f	b	t	s	k	w	p	w	o	v
p	f	c	f	f	w	e	k	y	c	p	w	n	c
p	f	n	f	f	b	t	s	s	w	p	w	o	v
p	x	e	f	f	b	t	s	s	p	p	w	o	v
p	f	n	f	f	b	t	k	k	w	p	w	o	v
p	f	e	f	f	b	t	k	s	w	p	w	o	v
p	f	e	f	f	b	t	k	k	w	p	w	o	v
p	x	e	f	f	b	t	k	k	w	p	w	o	v
e	k	g	f	f	w	e	k	s	w	p	w	t	s
p	x	e	f	f	b	t	s	s	p	p	w	o	v
p	k	n	f	f	b	t	k	s	w	p	w	o	v
p	k	e	f	f	b	t	k	s	w	p	w	o	v
p	x	n	f	f	b	t	k	k	w	p	w	o	v
e	b	g	f	f	g	e	s	k	w	p	w	t	n
p	x	n	f	f	b	t	s	s	w	p	w	o	v
p	f	e	f	f	b	t	s	s	w	p	w	o	v
p	k	n	f	f	b	t	s	s	p	p	w	o	v
e	b	g	f	f	w	e	s	s	w	p	w	t	s
p	x	n	f	f	b	t	k	k	p	p	w	o	v
p	f	e	f	f	b	t	s	k	w	p	w	o	v
p	f	e	f	f	b	t	s	k	p	p	w	o	v
p	f	n	f	f	y	e	k	y	c	p	w	n	c
e	b	g	f	f	g	e	k	s	w	p	w	t	s
p	f	e	f	f	b	t	k	k	p	p	w	o	v
p	k	n	f	f	b	t	s	k	p	p	w	o	v
e	k	g	f	f	p	e	s	k	w	p	w	t	n
p	k	n	f	f	b	t	k	k	p	p	w	o	v
p	x	e	f	f	b	t	k	k	p	p	w	o	v
e	b	n	f	a	y	e	s	s	o	p	o	o	c
p	k	n	f	f	b	t	s	k	p	p	w	o	v
p	f	n	f	f	b	t	k	k	w	p	w	o	v
e	x	n	f	a	n	e	s	s	o	p	n	o	c
p	k	n	f	f	b	t	k	k	p	p	w	o	v
p	k	n	f	f	b	t	k	k	p	p	w	o	v
p	k	n	f	f	b	t	k	s	p	p	w	o	v
p	k	n	f	f	b	t	s	s	p	p	w	o	v
e	f	c	t	f	w	e	s	s	w	p	w	t	y
e	f	n	f	a	n	e	s	s	o	p	n	o	c
e	b	w	f	f	g	e	k	k	w	p	w	t	n
p	k	e	f	f	b	t	s	s	p	p	w	o	v
e	b	g	f	f	w	e	s	s	w	p	w	t	n
p	k	e	f	f	b	t	k	k	p	p	w	o	v
p	k	n	f	f	b	t	s	s	w	p	w	o	v
e	x	n	f	a	o	e	s	s	o	p	o	o	c
p	x	e	f	f	b	t	k	s	w	p	w	o	v
p	x	n	f	f	b	t	k	s	p	p	w	o	v
p	f	e	f	f	b	t	k	s	w	p	w	o	v
p	f	e	f	f	b	t	s	s	p	p	w	o	v
p	x	e	f	f	b	t	k	s	p	p	w	o	v
p	k	e	f	f	b	t	k	k	w	p	w	o	v
e	k	n	f	f	w	e	y	y	n	p	w	t	y
p	f	e	f	f	b	t	s	s	w	p	w	o	v
p	k	n	f	f	b	t	k	k	p	p	w	o	v
p	f	n	f	f	b	t	s	s	w	p	w	o	v
p	f	e	f	f	b	t	k	s	p	p	w	o	v
e	k	g	f	f	w	e	s	s	w	p	w	t	n
p	k	n	f	f	b	t	s	k	w	p	w	o	v
e	b	w	f	f	p	e	k	s	w	p	w	t	s
p	k	e	f	f	b	t	k	k	p	p	w	o	v
e	x	g	f	f	p	e	k	k	w	p	w	t	n
e	k	n	f	a	y	e	s	s	o	p	o	o	c
p	k	e	f	f	b	t	k	s	w	p	w	o	v
p	k	n	f	f	b	t	s	s	w	p	w	o	v
e	k	g	f	f	g	e	k	k	w	p	w	t	n
p	x	n	f	f	b	t	s	s	p	p	w	o	v
p	k	n	f	f	b	t	s	s	w	p	w	o	v
e	x	w	f	f	g	e	k	s	w	p	w	t	n
p	k	e	f	f	b	t	k	s	p	p	w	o	v
p	k	e	f	f	b	t	k	s	p	p	w	o	v
p	k	e	f	f	b	t	k	k	p	p	w	o	v
p	k	e	f	f	b	t	k	s	w	p	w	o	v
p	k	n	f	f	b	t	s	s	p	p	w	o	v
e	k	g	f	f	g	e	k	k	w	p	w	t	n
p	k	n	f	f	b	t	k	k	p	p	w	o	v
p	k	e	f	f	b	t	s	s	w	p	w	o	v
e	x	g	f	f	w	e	s	k	w	p	w	t	n
e	f	n	f	a	y	e	s	s	o	p	o	o	v
e	k	g	f	f	g	e	k	s	w	p	w	t	n
p	x	e	f	f	b	t	k	s	w	p	w	o	v
p	k	n	f	f	b	t	s	s	w	p	w	o	v
p	k	n	f	f	b	t	s	k	w	p	w	o	v
e	x	g	f	f	p	e	k	s	w	p	w	t	s
p	k	e	f	f	b	t	k	k	p	p	w	o	v
e	f	n	f	a	n	e	s	s	o	p	o	o	v
e	k	w	f	f	w	e	k	k	w	p	w	t	n
p	f	e	f	f	y	e	k	y	c	p	w	n	c
e	b	g	f	f	g	e	k	k	w	p	w	t	s
p	f	n	f	f	b	t	s	k	w	p	w	o	v
e	b	n	f	a	o	e	s	s	o	p	n	o	c
e	b	g	f	f	w	e	k	s	w	p	w	t	n
e	k	n	f	a	n	e	s	s	o	p	o	o	c
e	b	g	f	f	p	e	k	k	w	p	w	t	n
p	k	n	f	f	b	t	k	s	w	p	w	o	v
p	k	n	f	f	b	t	s	k	p	p	w	o	v
e	f	n	f	a	n	e	s	s	o	p	n	o	c
p	k	e	f	f	b	t	k	k	p	p	w	o	v
p	f	e	f	f	b	t	s	k	w	p	w	o	v
p	k	n	f	f	b	t	s	k	p	p	w	o	v
p	k	n	f	f	b	t	s	k	w	p	w	o	v
e	b	n	f	a	y	e	s	s	o	p	o	o	v
e	k	g	f	f	w	e	k	k	w	p	w	t	s
e	b	n	f	a	o	e	s	s	o	p	o	o	c
p	k	n	f	f	b	t	k	s	p	p	w	o	v
p	k	e	f	f	b	t	s	k	w	p	w	o	v
p	k	e	f	f	b	t	k	s	p	p	w	o	v
p	k	n	f	f	b	t	s	s	p	p	w	o	v
e	f	n	f	a	n	e	s	s	o	p	o	o	c
p	k	e	f	f	b	t	s	s	w	p	w	o	v
e	x	n	f	a	o	e	s	s	o	p	o	o	v
p	k	n	f	f	b	t	k	k	w	p	w	o	v
e	k	w	f	f	p	e	s	s	w	p	w	t	s
p	k	e	f	f	b	t	s	s	w	p	w	o	v
p	k	n	f	f	b	t	k	k	p	p	w	o	v
e	k	g	f	f	g	e	s	s	w	p	w	t	s
p	f	n	f	f	b	t	k	s	p	p	w	o	v
e	x	g	f	f	w	e	s	s	w	p	w	t	n
p	k	n	f	f	b	t	s	k	p	p	w	o	v
p	f	e	f	f	b	t	s	k	p	p	w	o	v
e	x	w	f	f	p	e	k	k	w	p	w	t	n
p	k	n	f	f	b	t	k	s	w	p	w	o	v
p	f	n	f	a	w	e	k	y	c	p	w	n	c
e	b	g	f	f	w	e	s	s	w	p	w	t	n
p	k	e	f	f	b	t	k	k	w	p	w	o	v
p	x	e	f	f	b	t	k	s	p	p	w	o	v
p	k	e	f	f	b	t	k	k	w	p	w	o	v
e	k	g	f	f	g	e	s	k	w	p	w	t	n
e	k	w	f	f	p	e	s	s	w	p	w	t	s
p	k	e	f	f	b	t	s	k	w	p	w	o	v
e	k	g	f	f	g	e	s	s	w	p	w	t	n
p	k	n	f	f	b	t	s	k	p	p	w	o	v
p	k	n	f	f	b	t	s	s	p	p	w	o	v
e	k	w	f	f	w	e	k	s	w	p	w	t	s
p	k	e	f	f	b	t	k	k	p	p	w	o	v
e	b	w	f	f	w	e	k	s	w	p	w	t	s
p	k	n	f	f	b	t	s	k	p	p	w	o	v
e	x	w	f	f	w	e	s	k	w	p	w	t	n
e	b	n	f	a	n	e	s	s	o	p	o	o	v
p	k	n	f	f	b	t	k	s	w	p	w	o	v
p	k	e	f	f	b	t	s	k	p	p	w	o	v
e	x	w	f	f	w	e	s	s	w	p	w	t	n
p	x	e	f	a	y	e	k	y	c	p	w	n	c
p	k	e	f	f	b	t	k	k	p	p	w	o	v
p	k	n	f	f	b	t	k	k	w	p	w	o	v
p	k	n	f	f	b	t	s	s	p	p	w	o	v
p	k	e	f	f	b	t	s	k	w	p	w	o	v
e	k	n	f	a	o	e	s	s	o	p	n	o	c
p	k	n	f	f	b	t	k	s	p	p	w	o	v
e	f	n	f	f	w	e	y	y	n	p	w	t	y
e	k	g	f	f	w	e	s	s	w	p	w	t	n
p	f	e	f	f	b	t	k	k	w	p	w	o	v
p	k	y	f	f	y	e	y	y	y	p	y	o	c
p	k	e	f	f	b	t	s	s	p	p	w	o	v
p	k	e	f	f	b	t	k	k	p	p	w	o	v
p	k	e	f	f	b	t	s	k	p	p	w	o	v
e	b	n	f	a	o	e	s	s	o	p	n	o	c
e	x	g	t	f	w	e	s	s	w	p	w	t	y
e	k	g	f	f	p	e	k	s	w	p	w	t	n
p	f	e	f	f	b	t	s	k	p	p	w	o	v
p	k	e	f	f	b	t	k	k	w	p	w	o	v
p	k	e	f	f	b	t	s	s	w	p	w	o	v
e	b	w	f	f	w	e	k	k	w	p	w	t	n
e	f	n	f	a	n	e	s	s	o	p	o	o	c
p	k	n	f	f	b	t	k	k	w	p	w	o	v
p	k	e	f	f	b	t	s	s	p	p	w	o	v
e	x	w	f	f	g	e	k	s	w	p	w	t	s
p	k	e	f	f	b	t	s	k	w	p	w	o	v
e	x	w	f	f	g	e	s	s	w	p	w	t	s
p	k	e	f	f	b	t	s	s	w	p	w	o	v
p	k	n	f	f	b	t	s	k	w	p	w	o	v
e	x	g	f	f	p	e	k	s	w	p	w	t	n
e	x	w	f	f	g	e	s	k	w	p	w	t	n
p	k	n	f	f	b	t	k	k	w	p	w	o	v
p	k	n	f	f	b	t	k	s	w	p	w	o	v
p	k	e	f	f	b	t	k	s	p	p	w	o	v
e	b	w	f	f	p	e	k	k	w	p	w	t	n
p	f	n	f	f	b	t	s	k	p	p	w	o	v
p	k	e	f	f	b	t	k	k	p	p	w	o	v
p	k	n	f	f	b	t	s	s	p	p	w	o	v
p	x	n	f	f	y	e	k	y	c	p	w	n	c
p	k	n	f	f	b	t	k	s	w	p	w	o	v
e	f	n	f	a	o	e	s	s	o	p	n	o	c
p	x	e	f	f	b	t	s	s	p	p	w	o	v
e	f	n	f	a	y	e	s	s	o	p	n	o	v
e	b	w	f	f	g	e	s	s	w	p	w	t	n
e	b	g	f	f	p	e	s	s	w	p	w	t	n
p	k	e	f	f	b	t	k	k	w	p	w	o	v
p	k	n	f	f	b	t	k	k	w	p	w	o	v
p	k	e	f	f	b	t	s	s	p	p	w	o	v
p	k	e	f	f	b	t	k	k	p	p	w	o	v
e	b	w	f	f	g	e	s	s	w	p	w	t	s
e	k	g	f	f	p	e	s	s	w	p	w	t	n
p	f	e	f	f	w	e	k	y	c	p	w	n	c
p	k	n	f	f	b	t	s	s	w	p	w	o	v
p	k	n	f	f	b	t	s	k	p	p	w	o	v
p	f	e	f	f	b	t	s	s	w	p	w	o	v
p	x	n	f	f	b	t	s	k	p	p	w	o	v
p	k	n	f	f	b	t	k	k	p	p	w	o	v
p	k	c	f	f	y	e	k	y	c	p	w	n	c
p	k	n	f	f	b	t	s	k	p	p	w	o	v
e	k	w	f	f	g	e	s	s	w	p	w	t	n
p	f	n	f	f	b	t	k	k	w	p	w	o	v
e	b	g	f	f	p	e	s	s	w	p	w	t	s
p	f	e	f	f	b	t	s	k	w	p	w	o	v
p	k	e	f	f	b	t	k	k	p	p	w	o	v
e	k	g	f	f	p	e	k	s	w	p	w	t	s
e	x	g	f	f	p	e	s	s	w	p	w	t	s
p	k	e	f	f	b	t	k	s	w	p	w	o	v
e	k	n	f	a	n	e	s	s	o	p	n	o	c
e	f	p	t	f	w	e	s	s	w	p	w	t	y
e	b	w	f	f	g	e	s	k	w	p	w	t	n
p	f	n	f	f	b	t	s	k	p	p	w	o	v
p	f	e	f	f	b	t	k	k	w	p	w	o	v
p	k	e	f	f	b	t	s	s	p	p	w	o	v
e	k	g	f	f	p	e	s	s	w	p	w	t	n
e	x	w	f	f	p	e	k	k	w	p	w	t	s
e	x	c	t	f	w	e	s	s	w	p	w	t	y
e	k	g	f	f	w	e	s	s	w	p	w	t	s
p	k	e	f	f	b	t	s	s	p	p	w	o	v
p	k	e	f	f	b	t	s	s	w	p	w	o	v
p	k	n	f	f	b	t	s	s	w	p	w	o	v
p	x	e	f	f	b	t	s	k	w	p	w	o	v
e	k	n	f	a	o	e	s	s	o	p	o	o	c
p	f	y	f	f	w	e	y	y	y	p	y	o	c
p	x	c	f	a	w	e	k	y	c	p	w	n	c
p	x	n	f	f	b	t	s	s	w	p	w	o	v
e	x	p	t	f	w	e	s	s	w	p	w	t	v
p	k	n	f	f	b	t	s	k	p	p	w	o	v
e	k	g	f	f	g	e	s	k	w	p	w	t	n
e	b	g	f	f	p	e	s	k	w	p	w	t	s
p	k	e	f	f	b	t	k	s	p	p	w	o	v
e	x	n	f	a	o	e	s	s	o	p	n	o	v
e	b	n	f	a	o	e	s	s	o	p	n	o	v
e	f	n	t	f	w	e	s	s	w	p	w	t	y
e	k	g	f	f	g	e	s	s	w	p	w	t	s
p	f	n	f	f	b	t	k	s	p	p	w	o	v
p	k	n	f	f	b	t	s	s	w	p	w	o	v
p	f	n	f	f	b	t	k	s	p	p	w	o	v
p	k	e	f	f	b	t	k	s	w	p	w	o	v
p	k	n	f	f	b	t	k	s	p	p	w	o	v
p	k	e	f	f	b	t	k	s	w	p	w	o	v
e	b	w	f	f	w	e	k	s	w	p	w	t	n
p	k	n	f	f	y	e	k	y	c	p	w	n	c
p	k	e	f	f	b	t	s	s	w	p	w	o	v
e	k	n	f	a	o	e	s	s	o	p	o	o	v
p	k	e	f	f	b	t	s	k	p	p	w	o	v
e	b	w	f	f	w	e	k	k	w	p	w	t	s
e	x	g	f	f	p	e	k	k	w	p	w	t	s
p	k	n	f	f	b	t	s	k	w	p	w	o	v
p	k	n	f	f	b	t	s	s	p	p	w	o	v
p	k	n	f	f	b	t	s	k	w	p	w	o	v
p	k	e	f	f	b	t	s	s	p	p	w	o	v
p	k	e	f	f	b	t	k	k	w	p	w	o	v
p	k	n	f	f	b	t	s	k	w	p	w	o	v
e	b	g	f	f	p	e	k	k	w	p	w	t	s
p	k	e	f	f	b	t	s	k	p	p	w	o	v
e	b	w	f	f	g	e	s	k	w	p	w	t	s
p	c	y	f	f	y	e	y	y	y	p	y	o	c
p	x	n	f	f	b	t	s	k	w	p	w	o	v
p	k	e	f	f	b	t	k	k	p	p	w	o	v
e	x	g	f	f	g	e	s	s	w	p	w	t	s
e	b	n	f	a	n	e	s	s	o	p	n	o	v
p	k	e	f	f	b	t	s	k	p	p	w	o	v
e	b	n	f	a	o	e	s	s	o	p	o	o	c
p	k	e	f	f	b	t	s	s	p	p	w	o	v
p	k	e	f	f	b	t	k	k	p	p	w	o	v
p	k	e	f	f	b	t	s	s	w	p	w	o	v
e	b	g	f	f	p	e	s	s	w	p	w	t	s
